name,ingredients,name_id
삼해주,양주쌀,R_001
삼해주,누룩,R_001
삼해주,정제수,R_001
온지오,정제수,R_002
온지오,찹쌀,R_002
온지오,건오미자,R_002
온지오,고구마,R_002
온지오,감자,R_002
온지오,누룩,R_002
벼리,쌀,R_003
월탁,쌀,R_004
월탁,정제수,R_004
월탁,누룩,R_004
경기 쌀 막걸리,물,R_005
경기 쌀 막걸리,쌀,R_005
경기 쌀 막걸리,국,R_005
경기 쌀 막걸리,효모,R_005
경기 쌀 막걸리,밀,R_005
희양산 생막걸리 9도,쌀,R_006
희양산 생막걸리 9도,효모,R_006
희양산 생막걸리 9도,누록,R_006
희양산 생막걸리 9도,정제수,R_006
하늘담6 생막걸리,햅쌀,R_007
대담 13,쌀,R_008
대담 13,전통,R_008
대담 13,누룩,R_008
대담 13,물,R_008
대담 13,대잎,R_008
해창 생막걸리,정제수,R_009
해창 생막걸리,찹쌀,R_009
해창 생막걸리,멥쌀,R_009
해창 생막걸리,입국,R_009
해창 생막걸리,곡자,R_009
해창 생막걸리,밀합유,R_009
해창 생막걸리,효모,R_009
서울야행,정제수,R_010
서울야행,쌀,R_010
서울야행,누룩,R_010
서울야행,밀,R_010
달,찹쌀,R_011
달,우리밀,R_011
달,누룩,R_011
달,암반수,R_011
달,약산샘물,R_011
얼떨결에 옐로,쌀,R_012
얼떨결에 옐로,좁쌀,R_012
얼떨결에 옐로,옥수수,R_012
얼떨결에 옐로,정제수,R_012
얼떨결에 옐로,정제효모,R_012
얼떨결에 옐로,효모,R_012
얼떨결에 옐로,기타과당,R_012
얼떨결에 옐로,곡자,R_012
얼떨결에 옐로,밀,R_012
청탁막걸리,정제수,R_013
청탁막걸리,쌀,R_013
청탁막걸리,곡자,R_013
청탁막걸리,아스파탐밀,R_013
방풍 막걸리,정제수,R_014
방풍 막걸리,쌀,R_014
방풍 막걸리,방풍,R_014
방풍 막걸리,누룩,R_014
방풍 막걸리,수크랄로스,R_014
온지몬,정제수,R_015
온지몬,찹쌀,R_015
온지몬,레몬청,R_015
온지몬,고구마,R_015
온지몬,감자,R_015
온지몬,누룩,R_015
까망토끼,쌀,R_016
까망토끼,흑미,R_016
까망토끼,오미자,R_016
까망토끼,조효소제,R_016
까망토끼,정제수,R_016
옹기 막걸리,정제수,R_017
옹기 막걸리,쌀가루,R_017
옹기 막걸리,백설탕,R_017
옹기 막걸리,활성건조효모,R_017
옹기 막걸리,국,R_017
옹기 막걸리,조효소제,R_017
옹기 막걸리,정제효소,R_017
옹기 막걸리,밀,R_017
딸기아랑주,정제수,R_018
딸기아랑주,쌀,R_018
딸기아랑주,돌배,R_018
딸기아랑주,딸기,R_018
딸기아랑주,조제종국,R_018
딸기아랑주,누룩,R_018
딸기아랑주,입국,R_018
딸기아랑주,스쿠랄로스,R_018
옛날 생동동주,물,R_019
옛날 생동동주,쌀,R_019
옛날 생동동주,쌀가루,R_019
옛날 생동동주,효모,R_019
옛날 생동동주,조제종국,R_019
옛날 생동동주,정제효소제,R_019
옛날 생동동주,아스파탐,R_019
짝꿍막걸리,정제수,R_020
짝꿍막걸리,쌀,R_020
짝꿍막걸리,국,R_020
짝꿍막걸리,효모,R_020
짝꿍막걸리,밀합유,R_020
에피소드,쌀,R_021
에피소드,사과,R_021
에피소드,꿀,R_021
에피소드,유자,R_021
에피소드,정제수,R_021
에피소드,누룩,R_021
에피소드,정백당,R_021
에피소드,로즈마리,R_021
낙안읍성,찹쌀,R_022
낙안읍성,맵쌀,R_022
낙안읍성,누룩,R_022
낙안읍성,천연암반수,R_022
생딸기 막걸리,햅쌀,R_023
생딸기 막걸리,쌀,R_023
생딸기 막걸리,쌀가루,R_023
생딸기 막걸리,딸기,R_023
생딸기 막걸리,효모,R_023
생딸기 막걸리,효소,R_023
생딸기 막걸리,정제수,R_023
생딸기 막걸리,프락토올리고당,R_023
너디호프,정제수,R_024
너디호프,찹쌀,R_024
너디호프,누룩,R_024
너디호프,효모,R_024
너디호프,정제효소,R_024
너디호프,바질,R_024
보스토끼,정제수,R_025
보스토끼,쌀,R_025
보스토끼,국,R_025
보스토끼,효모,R_025
스톰탁주,쌀,R_026
스톰탁주,정제수,R_026
스톰탁주,쌀,R_026
스톰탁주,입국,R_026
스톰탁주,스테비올,R_026
담향 대대포 블루,백미,R_027
담향 대대포 블루,벌꿀,R_027
담향 대대포 블루,정제수,R_027
이화주(술샘),쌀,R_028
이화주(술샘),누룩,R_028
이화주(술샘),정제수,R_028
화천용화산,정제수,R_029
화천용화산,쌀,R_029
화천용화산,곡자,R_029
화천용화산,이소말토올리고당,R_029
화천용화산,효모,R_029
화천용화산,정제효소제,R_029
화천용화산,밀,R_029
연꽃담은술,둥굴레,R_030
연꽃담은술,개똥쑥,R_030
연꽃담은술,감초,R_030
연꽃담은술,향온곡누룩,R_030
열두쌀,정제수,R_031
열두쌀,멥쌀,R_031
열두쌀,국,R_031
열두쌀,효모,R_031
일곱쌀,정제수,R_032
일곱쌀,멥쌀,R_032
일곱쌀,국,R_032
일곱쌀,효모,R_032
보은주,찹쌀,R_033
보은주,멥쌀,R_033
보은주,누룩,R_033
선희주,찹쌀,R_034
선희주,멥쌀,R_034
선희주,누룩,R_034
선희주,정제수,R_034
선희주,밀,R_034
도갓집 막걸리,정제수,R_035
도갓집 막걸리,쌀,R_035
도갓집 막걸리,국,R_035
도갓집 막걸리,물엿,R_035
도갓집 막걸리,누룩,R_035
도갓집 막걸리,효모,R_035
복순도가 슈퍼드라이,정제수,R_036
복순도가 슈퍼드라이,쌀,R_036
복순도가 슈퍼드라이,곡자,R_036
설레 7도,정제수,R_037
설레 7도,쌀,R_037
설레 7도,국,R_037
설레 7도,효모,R_037
설레 7도,밀,R_037
소풍,정제수,R_038
소풍,쌀,R_038
소풍,입국,R_038
소풍,에리스리톨,R_038
소풍,포도당,R_038
소풍,효소처리,R_038
소풍,스테비아,R_038
소풍,혼잡제제,R_038
소풍,효소제,R_038
소풍,우유,R_038
청혼 화이트,쌀,R_039
청혼 화이트,쌀,R_039
청혼 화이트,밀누룩,R_039
청혼 화이트,국,R_039
청혼 화이트,효모,R_039
벗이랑 조릿대 산죽,쌀,R_040
벗이랑 조릿대 산죽,정제수,R_040
벗이랑 조릿대 산죽,고려조릿대,R_040
벗이랑 조릿대 산죽,프락토올리고당,R_040
벗이랑 버찌 홍국,쌀,R_041
벗이랑 버찌 홍국,정제수,R_041
벗이랑 버찌 홍국,버찌,R_041
벗이랑 버찌 홍국,홍국쌀,R_041
벗이랑 버찌 홍국,프락토올리고당,R_041
벗이랑 강황,쌀,R_042
벗이랑 강황,정제수,R_042
벗이랑 강황,강황,R_042
벗이랑 강황,프락토올리고당,R_042
온섶,정제수,R_043
온섶,찹쌀,R_043
온섶,개량누룩,R_043
온섶,효모,R_043
온섶,유산균,R_043
온섶,계피,R_043
온섶,생강,R_043
온섶,감초,R_043
온섶,넛맥,R_043
온섶,파인애플,R_043
단홍,정제수,R_044
단홍,찹쌀,R_044
단홍,개량누룩,R_044
단홍,효모,R_044
단홍,유산균,R_044
단홍,라즈베리,R_044
단홍,히비스커스,R_044
단홍,화자오,R_044
단홍,비트,R_044
단홍,우뭇가사리,R_044
완도유자막걸리,정제수,R_045
완도유자막걸리,완도쌀,R_045
완도유자막걸리,소맥분,R_045
완도유자막걸리,입국,R_045
완도유자막걸리,효모,R_045
완도유자막걸리,정제효소,R_045
완도유자막걸리,유자즙,R_045
감천막걸리,정제수,R_046
감천막걸리,멥쌀,R_046
감천막걸리,누룩,R_046
감천막걸리,효모,R_046
감천막걸리,밀,R_046
패치배치 만다린,멥쌀,R_047
패치배치 만다린,감귤,R_047
패치배치 만다린,감귤과피,R_047
패치배치 만다린,당유자과피,R_047
패치배치 만다린,귤꽃,R_047
솜솜 막걸리,쌀,R_048
솜솜 막걸리,누룩,R_048
솜솜 막걸리,물,R_048
고타다이브,물,R_049
고타다이브,쌀,R_049
고타다이브,국,R_049
고타다이브,효모,R_049
고타다이브,밀,R_049
라봉,물,R_050
라봉,쌀,R_050
라봉,한라봉,R_050
라봉,올리고당,R_050
라봉,누룩,R_050
라봉,아스파탐,R_050
참주가 솔 막걸리,물,R_051
참주가 솔 막걸리,쌀,R_051
참주가 솔 막걸리,솔잎,R_051
참주가 솔 막걸리,당귀,R_051
참주가 솔 막걸리,한라봉,R_051
참주가 솔 막걸리,누룩,R_051
참주가 솔 막걸리,올리고당,R_051
참주가 솔 막걸리,아스파탐,R_051
참주가 솔 막걸리,조제종국,R_051
참주가 솔 막걸리,효모,R_051
참주가 솔 막걸리,밀,R_051
참주가 솔 막걸리,우유,R_051
얼떨결에 퍼플,쌀,R_052
얼떨결에 퍼플,찰보리쌀,R_052
얼떨결에 퍼플,포도즙,R_052
얼떨결에 퍼플,정제수,R_052
얼떨결에 퍼플,정제효소,R_052
얼떨결에 퍼플,효모,R_052
얼떨결에 퍼플,기타과당,R_052
얼떨결에 퍼플,곡자,R_052
얼떨결에 퍼플,밀,R_052
김천 배금도가,찹쌀,R_053
김천 배금도가,멥쌀,R_053
김천 배금도가,누룩,R_053
사화정미소,정제수,R_054
사화정미소,찹쌀,R_054
사화정미소,맵쌀,R_054
사화정미소,쌀입국,R_054
사화정미소,누룩,R_054
사화정미소,효모,R_054
사화정미소,정제효소,R_054
사화정미소,밀,R_054
송도막걸리,정제수,R_055
송도막걸리,쌀,R_055
송도막걸리,쌀보리,R_055
송도막걸리,고구마,R_055
송도막걸리,레몬,R_055
송도막걸리,자일리톨,R_055
송도막걸리,종국,R_055
송도막걸리,효모,R_055
송도막걸리,정제효소,R_055
서울골드,멥쌀,R_056
서울골드,찹쌀,R_056
서울골드,누룩,R_056
서울골드,정제수,R_056
소백산생막걸리,정제수,R_057
소백산생막걸리,쌀,R_057
소백산생막걸리,소맥분,R_057
소백산생막걸리,쌀,R_057
소백산생막걸리,쌀,R_057
냥이탁주 화이트,정제수,R_058
냥이탁주 화이트,쌀,R_058
냥이탁주 화이트,누룩,R_058
냥이탁주 화이트,밀,R_058
우주멜론미 스파클링 막걸리,정제수,R_059
우주멜론미 스파클링 막걸리,멥쌀,R_059
우주멜론미 스파클링 막걸리,찹쌀,R_059
우주멜론미 스파클링 막걸리,멜론과즙,R_059
우주멜론미 스파클링 막걸리,누룩,R_059
우주멜론미 스파클링 막걸리,설탕,R_059
우주멜론미 스파클링 막걸리,밀,R_059
대대포9,정제수,R_060
대대포9,쌀,R_060
대대포9,정제효소,R_060
대대포9,종국,R_060
대대포9,효모,R_060
대대포9,물엿,R_060
대대포9,은행나무견과,R_060
대대포9,우유,R_060
청량주,백미,R_061
청량주,누룩,R_061
청량주,종국,R_061
청량주,효모,R_061
쑥크레,쌀,R_062
쑥크레,누룩,R_062
쑥크레,쑥,R_062
쑥크레,물,R_062
연희민트,정제수,R_063
연희민트,멥쌀,R_063
연희민트,찹쌀,R_063
연희민트,누룩,R_063
연희민트,민트,R_063
연희매화,찹쌀,R_064
연희매화,누룩,R_064
연희매화,정제수,R_064
연희매화,매화,R_064
생 옥수수 동동주,쌀,R_065
생 옥수수 동동주,옥수수분말,R_065
생 옥수수 동동주,물엿,R_065
생 옥수수 동동주,국,R_065
생 옥수수 동동주,효모,R_065
생 옥수수 동동주,치자분말추출물,R_065
생 옥수수 동동주,아스파탐,R_065
생 옥수수 동동주,효소처리,R_065
생 옥수수 동동주,스테미아,R_065
생 옥수수 동동주,밀,R_065
연희장미,정제수,R_066
연희장미,멥쌀,R_066
연희장미,찹쌀,R_066
연희장미,누룩,R_066
연희장미,장미,R_066
낙천 옥수수 생동동주,정제수,R_067
낙천 옥수수 생동동주,쌀,R_067
낙천 옥수수 생동동주,옥수수분말,R_067
낙천 옥수수 생동동주,치자,R_067
낙천 옥수수 생동동주,입국,R_067
낙천 옥수수 생동동주,효모,R_067
낙천 옥수수 생동동주,올리고당,R_067
낙천 옥수수 생동동주,정제효소,R_067
낙천 옥수수 생동동주,아스파탐,R_067
낙천 옥수수 생동동주,밀,R_067
강냉이 막걸리,정제수,R_068
강냉이 막걸리,쌀,R_068
강냉이 막걸리,소맥분,R_068
강냉이 막걸리,옥분,R_068
강냉이 막걸리,입국,R_068
강냉이 막걸리,올리고당,R_068
강냉이 막걸리,치자분말,R_068
강냉이 막걸리,정제효소제,R_068
강냉이 막걸리,효모,R_068
강냉이 막걸리,아스파탐,R_068
강냉이 막걸리,밀,R_068
호호막걸리,정제수,R_069
호호막걸리,찹쌀,R_069
호호막걸리,멥쌀,R_069
호호막걸리,단호박,R_069
호호막걸리,누룩,R_069
호호막걸리,밀,R_069
탁112클래식,정제수,R_070
탁112클래식,찹쌀,R_070
탁112클래식,국,R_070
탁112클래식,효모,R_070
탁112클래식,밀,R_070
옹근달 본막걸리,쌀,R_071
옹근달 본막걸리,정제수,R_071
옹근달 본막걸리,누룩,R_071
열대야,쌀,R_072
열대야,찹쌀,R_072
열대야,누룩,R_072
열대야,망고,R_072
열대야,레몬,R_072
열대야,정제수,R_072
열대야,밀,R_072
마크홀리 오리지널 6.0,정제수,R_073
마크홀리 오리지널 6.0,쌀,R_073
마크홀리 오리지널 6.0,국,R_073
마크홀리 오리지널 6.0,효모,R_073
연희유자,멥쌀,R_074
연희유자,찹쌀,R_074
연희유자,유자,R_074
아홉쌀,정제수,R_075
아홉쌀,멥쌀,R_075
아홉쌀,국,R_075
아홉쌀,효모,R_075
바텐더의막걸리,정제수,R_076
바텐더의막걸리,멥쌀,R_076
바텐더의막걸리,국,R_076
바텐더의막걸리,효모,R_076
바텐더의막걸리,기타과당,R_076
바텐더의막걸리,물엿,R_076
바텐더의막걸리,아스파탐,R_076
눈내린여름밤,쌀,R_077
눈내린여름밤,누룩,R_077
눈내린여름밤,물,R_077
담진주,쌀,R_078
담진주,쌀,R_078
담진주,정제수,R_078
담진주,우리밀누룩,R_078
김유정역,쌀,R_079
김유정역,정제수,R_079
김유정역,밀누룩,R_079
골목막걸리 프리미엄 12,정제수,R_080
골목막걸리 프리미엄 12,쌀,R_080
골목막걸리 프리미엄 12,국,R_080
골목막걸리 프리미엄 12,효모,R_080
가와지탁주,효모,R_081
가와지탁주,입국,R_081
가와지탁주,가와지쌀,R_081
메들리손막걸리,쌀,R_082
메들리손막걸리,누룩,R_082
자작막걸리,자작나무 수액,R_083
자작막걸리,삼양주 원주,R_083
백구막걸리,쌀,R_084
백구막걸리,설향곡,R_084
백구막걸리,시나몬,R_084
백구막걸리,벌꿀,R_084
백구막걸리,둥글레,R_084
백구막걸리,감초,R_084
한영석 하향주,찹쌀,R_085
한영석 하향주,정제수,R_085
한영석 하향주,누룩,R_085
맑은내일 스파클링막걸리 Signature,정제수,R_086
맑은내일 스파클링막걸리 Signature,맵쌀,R_086
맑은내일 스파클링막걸리 Signature,누룩,R_086
맑은내일 스파클링막걸리 Signature,정제효소,R_086
맑은내일 스파클링막걸리 Signature,아스파탐,R_086
맑은내일 스파클링막걸리 Signature,밀,R_086
맑은내일 발효막걸리 Signature,정제수,R_087
맑은내일 발효막걸리 Signature,백미,R_087
맑은내일 발효막걸리 Signature,누룩,R_087
맑은내일 발효막걸리 Signature,정제효소,R_087
맑은내일 발효막걸리 Signature,아스파탐,R_087
맑은내일 발효막걸리 Signature,밀,R_087
별산오디 스파클링 막걸리,정제수,R_088
별산오디 스파클링 막걸리,쌀,R_088
별산오디 스파클링 막걸리,당류가공품,R_088
별산오디 스파클링 막걸리,오디,R_088
별산오디 스파클링 막걸리,종국,R_088
별산오디 스파클링 막걸리,효모,R_088
딸링 막걸리,물,R_089
딸링 막걸리,쌀,R_089
딸링 막걸리,올리고당,R_089
딸링 막걸리,딸기,R_089
딸링 막걸리,누룩,R_089
딸링 막걸리,조제종국,R_089
딸링 막걸리,효모,R_089
딸링 막걸리,아스파탐,R_089
주홍춘,포천쌀,R_090
주홍춘,흑미찹쌀,R_090
주홍춘,전가네이화곡,R_090
주홍춘,연잎,R_090
주홍춘,정제수,R_090
정감생막걸리,정제수,R_091
정감생막걸리,백미,R_091
정감생막걸리,찹쌀,R_091
정감생막걸리,입국,R_091
정감생막걸리,누룩,R_091
